iShares Russell 2000 ETF,,,,,,,,,,,,,,
Fund Holdings as of,4-Nov-25,,,,,,,,,,,,,
Inception Date,22-May-00,,,,,,,,,,,,,
Shares Outstanding,"278,650,000.00",,,,,,,,,,,,,
Stock,-,,,,,,,,,,,,,
Bond,-,,,,,,,,,,,,,
Cash,-,,,,,,,,,,,,,
Other,-,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
MASS,908 DEVICES INC,Information Technology,Equity,"5,253,562.25",0.01,"5,253,562.25","677,879.00",7.75,United States,NASDAQ,USD,1,USD,-
QTRX,QUANTERIX CORP,Health Care,Equity,"5,249,658.52",0.01,"5,249,658.52","1,007,612.00",5.21,United States,NASDAQ,USD,1,USD,-
FDBC,FIDELITY D AND D BANCORP INC,Financials,Equity,"5,229,128.31",0.01,"5,229,128.31","120,127.00",43.53,United States,NASDAQ,USD,1,USD,-
JCAP,JEFFERSON CAPITAL INC,Financials,Equity,"5,177,287.53",0.01,"5,177,287.53","266,733.00",19.41,United States,NASDAQ,USD,1,USD,-
PBYI,PUMA BIOTECHNOLOGY INC,Health Care,Equity,"5,160,626.10",0.01,"5,160,626.10","1,053,189.00",4.9,United States,NASDAQ,USD,1,USD,-
CRDA,CRAWFORD CLASS A,Financials,Equity,"5,146,763.45",0.01,"5,146,763.45","466,615.00",11.03,United States,New York Stock Exchange Inc.,USD,1,USD,-
PCYO,PURE CYCLE CORP,Utilities,Equity,"5,146,814.88",0.01,"5,146,814.88","466,197.00",11.04,United States,NASDAQ,USD,1,USD,-
VMD,VIEMED HEALTHCARE INC,Health Care,Equity,"5,141,604.12",0.01,"5,141,604.12","786,178.00",6.54,United States,NASDAQ,USD,1,USD,-
OM,OUTSET MEDICAL INC,Health Care,Equity,"5,120,833.85",0.01,"5,120,833.85","401,005.00",12.77,United States,NASDAQ,USD,1,USD,-
ENTA,ENANTA PHARMACEUTICALS INC,Health Care,Equity,"5,122,804.95",0.01,"5,122,804.95","473,895.00",10.81,United States,NASDAQ,USD,1,USD,-
LFMD,LIFEMD INC,Health Care,Equity,"5,106,713.16",0.01,"5,106,713.16","942,198.00",5.42,United States,NASDAQ,USD,1,USD,-
OPRT,OPORTUN FINANCIAL CORP,Financials,Equity,"5,082,388.47",0.01,"5,082,388.47","990,719.00",5.13,United States,NASDAQ,USD,1,USD,-
ATEX,ANTERIX INC,Communication,Equity,"5,076,656.93",0.01,"5,076,656.93","264,547.00",19.19,United States,NASDAQ,USD,1,USD,-
HSHP,HIMALAYA SHIPPING LTD,Industrials,Equity,"5,060,306.44",0.01,"5,060,306.44","681,982.00",7.42,Norway,New York Stock Exchange Inc.,USD,1,USD,-
ACRS,ACLARIS THERAPEUTICS INC,Health Care,Equity,"5,016,208.32",0.01,"5,016,208.32","2,125,512.00",2.36,United States,NASDAQ,USD,1,USD,-
ARQ,ARQ INC,Materials,Equity,"4,997,825.72",0.01,"4,997,825.72","779,692.00",6.41,United States,NASDAQ,USD,1,USD,-
PLTK,PLAYTIKA HOLDING CORP,Communication,Equity,"4,997,857.40",0.01,"4,997,857.40","1,369,276.00",3.65,United States,NASDAQ,USD,1,USD,-
NNOX,NANO X IMAGING LTD,Health Care,Equity,"4,966,627.25",0.01,"4,966,627.25","1,528,193.00",3.25,Israel,NASDAQ,USD,1,USD,-
HCAT,HEALTH CATALYST INC,Health Care,Equity,"4,951,580.55",0.01,"4,951,580.55","1,634,185.00",3.03,United States,NASDAQ,USD,1,USD,-
LXEO,LEXEO THERAPEUTICS INC,Health Care,Equity,"4,944,452.50",0.01,"4,944,452.50","592,150.00",8.35,United States,NASDAQ,USD,1,USD,-
FBLA,FB BANCORP INC,Financials,Equity,"4,923,016.83",0.01,"4,923,016.83","403,857.00",12.19,United States,NASDAQ,USD,1,USD,-
KRT,KARAT PACKAGING INC,Industrials,Equity,"4,914,778.24",0.01,"4,914,778.24","205,984.00",23.86,United States,NASDAQ,USD,1,USD,-
VUZI,VUZIX CORP,Information Technology,Equity,"4,907,750.64",0.01,"4,907,750.64","1,572,997.00",3.12,United States,NASDAQ,USD,1,USD,-
DMAC,DIAMEDICA THERAPEUTICS INC,Health Care,Equity,"4,888,141.06",0.01,"4,888,141.06","728,486.00",6.71,United States,NASDAQ,USD,1,USD,-
EVEX,EVE HOLDING INC,Industrials,Equity,"4,884,912.70",0.01,"4,884,912.70","1,227,365.00",3.98,United States,New York Stock Exchange Inc.,USD,1,USD,-
JOUT,JOHNSON OUTDOORS INC CLASS A,Consumer Discretionary,Equity,"4,863,210.30",0.01,"4,863,210.30","122,499.00",39.7,United States,NASDAQ,USD,1,USD,-
SMC,SUMMIT MIDSTREAM CORP,Energy,Equity,"4,845,551.25",0.01,"4,845,551.25","222,375.00",21.79,United States,New York Stock Exchange Inc.,USD,1,USD,-
ATLO,AMES NATIONAL CORP,Financials,Equity,"4,846,049.18",0.01,"4,846,049.18","232,313.00",20.86,United States,NASDAQ,USD,1,USD,-
ASUR,ASURE SOFTWARE INC,Industrials,Equity,"4,840,169.28",0.01,"4,840,169.28","593,158.00",8.16,United States,NASDAQ,USD,1,USD,-
ABEO,ABEONA THERAPEUTICS INC,Health Care,Equity,"4,844,726.40",0.01,"4,844,726.40","1,062,440.00",4.56,United States,NASDAQ,USD,1,USD,-
NWFL,NORWOOD FINANCIAL CORP,Financials,Equity,"4,832,625.00",0.01,"4,832,625.00","183,750.00",26.3,United States,NASDAQ,USD,1,USD,-
TBRG,TRUBRIDGE INC,Health Care,Equity,"4,820,019.52",0.01,"4,820,019.52","250,912.00",19.21,United States,NASDAQ,USD,1,USD,-
RCKY,ROCKY BRANDS INC,Consumer Discretionary,Equity,"4,802,996.97",0.01,"4,802,996.97","168,349.00",28.53,United States,NASDAQ,USD,1,USD,-
WTI,W AND T OFFSHORE INC,Energy,Equity,"4,787,791.47",0.01,"4,787,791.47","2,430,351.00",1.97,United States,New York Stock Exchange Inc.,USD,1,USD,-
RICK,RCI HOSPITALITY HOLDINGS INC,Consumer Discretionary,Equity,"4,779,113.46",0.01,"4,779,113.46","201,353.00",23.73,United States,NASDAQ,USD,1,USD,-
RMNI,RIMINI STREET INC,Information Technology,Equity,"4,774,376.10",0.01,"4,774,376.10","1,224,199.00",3.9,United States,NASDAQ,USD,1,USD,-
LCNB,LCNB CORP,Financials,Equity,"4,774,518.00",0.01,"4,774,518.00","312,060.00",15.3,United States,NASDAQ,USD,1,USD,-
RLGT,RADIANT LOGISTIC INC,Industrials,Equity,"4,761,361.15",0.01,"4,761,361.15","794,885.00",5.99,United States,Nyse Mkt Llc,USD,1,USD,-
SNWV,SANUWAVE HEALTH INC,Health Care,Equity,"4,738,167.50",0.01,"4,738,167.50","172,297.00",27.5,United States,NASDAQ,USD,1,USD,-
VYGR,VOYAGER THERAPEUTICS INC,Health Care,Equity,"4,730,930.88",0.01,"4,730,930.88","1,137,243.00",4.16,United States,NASDAQ,USD,1,USD,-
ABL,ABACUS GLOBAL MANAGEMENT INC CLASS,Financials,Equity,"4,731,017.76",0.01,"4,731,017.76","938,694.00",5.04,United States,NASDAQ,USD,1,USD,-
PVBC,PROVIDENT BANCORP INC,Financials,Equity,"4,734,346.26",0.01,"4,734,346.26","373,961.00",12.66,United States,NASDAQ,USD,1,USD,-
OVLY,OAK VALLEY BANCORP,Financials,Equity,"4,723,486.20",0.01,"4,723,486.20","172,076.00",27.45,United States,NASDAQ,USD,1,USD,-
BSVN,BANK7 CORP,Financials,Equity,"4,722,699.06",0.01,"4,722,699.06","114,573.00",41.22,United States,NASDAQ,USD,1,USD,-
MYFW,FIRST WESTERN FINANCIAL INC,Financials,Equity,"4,679,904.00",0.01,"4,679,904.00","201,720.00",23.2,United States,NASDAQ,USD,1,USD,-
SGHT,SIGHT SCIENCES INC,Health Care,Equity,"4,656,583.86",0.01,"4,656,583.86","935,057.00",4.98,United States,NASDAQ,USD,1,USD,-
OSUR,ORASURE TECHNOLOGIES INC,Health Care,Equity,"4,645,082.25",0.01,"4,645,082.25","1,807,425.00",2.57,United States,NASDAQ,USD,1,USD,-
INSE,INSPIRED ENTERTAINMENT INC,Consumer Discretionary,Equity,"4,624,511.10",0.01,"4,624,511.10","609,290.00",7.59,United States,NASDAQ,USD,1,USD,-
SKYH,SKY HARBOUR GROUP CORP CLASS A,Industrials,Equity,"4,608,196.36",0.01,"4,608,196.36","471,668.00",9.77,United States,New York Stock Exchange Inc.,USD,1,USD,-
VEL,VELOCITY FINANCIAL INC,Financials,Equity,"4,610,248.80",0.01,"4,610,248.80","245,226.00",18.8,United States,New York Stock Exchange Inc.,USD,1,USD,-
CFFI,C AND F FINANCIAL CORP,Financials,Equity,"4,596,316.80",0.01,"4,596,316.80","67,296.00",68.3,United States,NASDAQ,USD,1,USD,-
GETY,GETTY IMAGES HOLDINGS INC CLASS A,Communication,Equity,"4,593,615.74",0.01,"4,593,615.74","2,580,683.00",1.78,United States,New York Stock Exchange Inc.,USD,1,USD,-
KLC,KINDERCARE LEARNING COMPANIES INC,Consumer Discretionary,Equity,"4,580,539.76",0.01,"4,580,539.76","784,339.00",5.84,United States,New York Stock Exchange Inc.,USD,1,USD,-
INGN,INOGEN INC,Health Care,Equity,"4,550,853.32",0.01,"4,550,853.32","564,622.00",8.06,United States,NASDAQ,USD,1,USD,-
FVCB,FVCBANKCORP INC,Financials,Equity,"4,551,464.23",0.01,"4,551,464.23","377,089.00",12.07,United States,NASDAQ,USD,1,USD,-
PKOH,PARK OHIO HOLDINGS CORP,Industrials,Equity,"4,551,684.83",0.01,"4,551,684.83","228,613.00",19.91,United States,NASDAQ,USD,1,USD,-
VABK,VIRGINIA NATIONAL BANKSHARES CORP,Financials,Equity,"4,542,344.24",0.01,"4,542,344.24","115,171.00",39.44,United States,NASDAQ,USD,1,USD,-
CHMG,CHEMUNG FINANCIAL CORP,Financials,Equity,"4,545,213.82",0.01,"4,545,213.82","89,933.00",50.54,United States,NASDAQ,USD,1,USD,-
BELFA,BEL FUSE INC CLASS A,Information Technology,Equity,"4,520,138.46",0.01,"4,520,138.46","33,587.00",134.58,United States,NASDAQ,USD,1,USD,-
MFIN,MEDALLION FINANCIAL CORP,Financials,Equity,"4,520,279.92",0.01,"4,520,279.92","449,332.00",10.06,United States,NASDAQ,USD,1,USD,-
IMMR,IMMERSION CORP,Information Technology,Equity,"4,510,742.65",0.01,"4,510,742.65","688,663.00",6.55,United States,NASDAQ,USD,1,USD,-
USAU,US GOLD CORP,Materials,Equity,"4,449,186.60",0.01,"4,449,186.60","302,460.00",14.71,United States,NASDAQ,USD,1,USD,-
PAYS,PAYSIGN INC,Financials,Equity,"4,420,669.80",0.01,"4,420,669.80","866,798.00",5.1,United States,NASDAQ,USD,1,USD,-
TECX,TECTONIC THERAPEUTIC INC,Health Care,Equity,"4,386,666.78",0.01,"4,386,666.78","262,047.00",16.74,United States,NASDAQ,USD,1,USD,-
USCB,USCB FINANCIAL HOLDINGS INC CLASS,Financials,Equity,"4,379,324.40",0.01,"4,379,324.40","252,120.00",17.37,United States,NASDAQ,USD,1,USD,-
EVCM,EVERCOMMERCE INC,Information Technology,Equity,"4,370,795.88",0.01,"4,370,795.88","389,554.00",11.22,United States,NASDAQ,USD,1,USD,-
LFCR,LIFECORE BIOMEDICAL INC,Health Care,Equity,"4,372,733.88",0.01,"4,372,733.88","644,946.00",6.78,United States,NASDAQ,USD,1,USD,-
LOVE,LOVESAC COMPANY,Consumer Discretionary,Equity,"4,374,104.29",0.01,"4,374,104.29","321,389.00",13.61,United States,NASDAQ,USD,1,USD,-
LPRO,OPEN LENDING CORP,Financials,Equity,"4,374,465.89",0.01,"4,374,465.89","2,528,593.00",1.73,United States,NASDAQ,USD,1,USD,-
TRDA,ENTRADA THERAPEUTICS INC,Health Care,Equity,"4,360,110.74",0.01,"4,360,110.74","658,627.00",6.62,United States,NASDAQ,USD,1,USD,-
INSG,INSEEGO CORP,Information Technology,Equity,"4,361,610.15",0.01,"4,361,610.15","308,241.00",14.15,United States,NASDAQ,USD,1,USD,-
TRUE,TRUECAR INC,Communication,Equity,"4,346,065.95",0.01,"4,346,065.95","1,984,505.00",2.19,United States,NASDAQ,USD,1,USD,-
CTRN,CITI TRENDS INC,Consumer Discretionary,Equity,"4,347,944.04",0.01,"4,347,944.04","120,793.00",35.99,United States,NASDAQ,USD,1,USD,-
HUMA,HUMACYTE INC,Health Care,Equity,"4,348,792.50",0.01,"4,348,792.50","2,978,625.00",1.46,United States,NASDAQ,USD,1,USD,-
DOUG,DOUGLAS ELLIMAN INC,Real Estate,Equity,"4,330,594.07",0.01,"4,330,594.07","1,796,927.00",2.41,United States,New York Stock Exchange Inc.,USD,1,USD,-
FUNC,FIRST UNITED CORP,Financials,Equity,"4,334,044.65",0.01,"4,334,044.65","124,007.00",34.95,United States,NASDAQ,USD,1,USD,-
FC,FRANKLIN COVEY,Industrials,Equity,"4,326,339.48",0.01,"4,326,339.48","257,214.00",16.82,United States,New York Stock Exchange Inc.,USD,1,USD,-
PINE,ALPINE INCOME PROPERTY TRUST INC,Real Estate,Equity,"4,326,681.39",0.01,"4,326,681.39","292,541.00",14.79,United States,New York Stock Exchange Inc.,USD,1,USD,-
CDXS,CODEXIS INC,Health Care,Equity,"4,311,872.46",0.01,"4,311,872.46","1,987,038.00",2.17,United States,NASDAQ,USD,1,USD,-
BPRN,PRINCETON BANCORP INC,Financials,Equity,"4,305,420.00",0.01,"4,305,420.00","134,000.00",32.13,United States,NASDAQ,USD,1,USD,-
PRTH,PRIORITY TECHNOLOGY HOLDINGS INC,Financials,Equity,"4,296,412.38",0.01,"4,296,412.38","648,026.00",6.63,United States,NASDAQ,USD,1,USD,-
NKSH,NATIONAL BANKSHARES INC,Financials,Equity,"4,298,220.96",0.01,"4,298,220.96","148,368.00",28.97,United States,NASDAQ,USD,1,USD,-
FENC,FENNEC PHARMACEUTICALS INC,Health Care,Equity,"4,299,280.00",0.01,"4,299,280.00","537,410.00",8,Canada,NASDAQ,USD,1,USD,-
LEGH,LEGACY HOUSING CORP,Consumer Discretionary,Equity,"4,284,094.10",0.01,"4,284,094.10","189,982.00",22.55,United States,NASDAQ,USD,1,USD,-
HRTX,HERON THERAPEUTICS INC,Health Care,Equity,"4,277,238.96",0.01,"4,277,238.96","3,751,964.00",1.14,United States,NASDAQ,USD,1,USD,-
LRMR,LARIMAR THERAPEUTICS INC,Health Care,Equity,"4,279,088.80",0.01,"4,279,088.80","1,126,076.00",3.8,United States,NASDAQ,USD,1,USD,-
ALCO,ALICO INC,Consumer Staples,Equity,"4,270,810.36",0.01,"4,270,810.36","129,733.00",32.92,United States,NASDAQ,USD,1,USD,-
LE,LAND END INC,Consumer Discretionary,Equity,"4,261,860.23",0.01,"4,261,860.23","287,381.00",14.83,United States,NASDAQ,USD,1,USD,-
SEG,SEAPORT ENTERTAINMENT GROUP INC,Real Estate,Equity,"4,256,524.88",0.01,"4,256,524.88","178,996.00",23.78,United States,New York Stock Exchange Inc.,USD,1,USD,-
BRT,BRT APARTMENTS CORP,Real Estate,Equity,"4,244,194.32",0.01,"4,244,194.32","285,612.00",14.86,United States,New York Stock Exchange Inc.,USD,1,USD,-
BIOA,BIOAGE LABS INC,Health Care,Equity,"4,235,273.37",0.01,"4,235,273.37","566,971.00",7.47,United States,NASDAQ,USD,1,USD,-
ONTF,ON24 INC,Information Technology,Equity,"4,239,327.75",0.01,"4,239,327.75","807,491.00",5.25,United States,New York Stock Exchange Inc.,USD,1,USD,-
NRC,NATIONAL RESEARCH CORP,Health Care,Equity,"4,219,739.16",0.01,"4,219,739.16","306,222.00",13.78,United States,NASDAQ,USD,1,USD,-
XPOF,XPONENTIAL FITNESS INC CLASS A,Consumer Discretionary,Equity,"4,203,813.30",0.01,"4,203,813.30","651,754.00",6.45,United States,New York Stock Exchange Inc.,USD,1,USD,-
KINS,KINGSTONE COMPANIES INC,Financials,Equity,"4,204,412.46",0.01,"4,204,412.46","284,274.00",14.79,United States,NASDAQ,USD,1,USD,-
WNEB,WESTERN NEW ENGLAND BANCORP INC,Financials,Equity,"4,205,289.00",0.01,"4,205,289.00","368,885.00",11.4,United States,NASDAQ,USD,1,USD,-
ONEW,ONEWATER MARINE CLASS A INC,Consumer Discretionary,Equity,"4,190,560.88",0.01,"4,190,560.88","274,072.00",15.29,United States,NASDAQ,USD,1,USD,-
EB,EVENTBRITE CLASS A INC,Communication,Equity,"4,181,992.64",0.01,"4,181,992.64","1,866,961.00",2.24,United States,New York Stock Exchange Inc.,USD,1,USD,-
HLLY,HOLLEY INC,Consumer Discretionary,Equity,"4,185,839.02",0.01,"4,185,839.02","1,428,614.00",2.93,United States,New York Stock Exchange Inc.,USD,1,USD,-
LVWR,LIVEWIRE GROUP INC,Consumer Discretionary,Equity,"4,160,560.47",0.01,"4,160,560.47","868,593.00",4.79,United States,New York Stock Exchange Inc.,USD,1,USD,-
PDYN,PALLADYNE AI CORP,Industrials,Equity,"4,157,186.05",0.01,"4,157,186.05","586,345.00",7.09,United States,NASDAQ,USD,1,USD,-
TG,TREDEGAR CORP,Materials,Equity,"4,159,934.87",0.01,"4,159,934.87","653,051.00",6.37,United States,New York Stock Exchange Inc.,USD,1,USD,-
QUAD,QUAD GRAPHICS INC CLASS A,Industrials,Equity,"4,068,918.96",0.01,"4,068,918.96","737,123.00",5.52,United States,New York Stock Exchange Inc.,USD,1,USD,-
CTGO,CONTANGO ORE INC,Materials,Equity,"4,071,372.12",0.01,"4,071,372.12","199,284.00",20.43,United States,Nyse Mkt Llc,USD,1,USD,-
SLS,SELLAS LIFE SCIENCES GROUP INC,Health Care,Equity,"4,061,296.24",0.01,"4,061,296.24","2,446,564.00",1.66,United States,NASDAQ,USD,1,USD,-
INR,INFINITY NATURAL RESOURCES INC CLA,Energy,Equity,"4,042,642.80",0.01,"4,042,642.80","357,756.00",11.3,United States,New York Stock Exchange Inc.,USD,1,USD,-
BLFY,BLUE FOUNDRY BANCORP,Financials,Equity,"4,043,434.00",0.01,"4,043,434.00","500,425.00",8.08,United States,NASDAQ,USD,1,USD,-
FRAF,FRANKLIN FINANCIAL SERVICES CORP,Financials,Equity,"4,029,945.60",0.01,"4,029,945.60","88,376.00",45.6,United States,NASDAQ,USD,1,USD,-
TTSH,TILE SHOP HOLDINGS INC,Consumer Discretionary,Equity,"4,001,760.00",0.01,"4,001,760.00","635,200.00",6.3,United States,NASDAQ,USD,1,USD,-
CHRS,COHERUS ONCOLOGY INC,Health Care,Equity,"3,988,751.40",0.01,"3,988,751.40","2,573,388.00",1.55,United States,NASDAQ,USD,1,USD,-
TRAK,REPOSITRAK INC,Information Technology,Equity,"3,974,832.72",0.01,"3,974,832.72","264,636.00",15.02,United States,New York Stock Exchange Inc.,USD,1,USD,-
NPB,NORTHPOINTE BANCSHARES INC,Financials,Equity,"3,963,826.86",0.01,"3,963,826.86","251,034.00",15.79,United States,New York Stock Exchange Inc.,USD,1,USD,-
ALLO,ALLOGENE THERAPEUTICS INC,Health Care,Equity,"3,960,577.68",0.01,"3,960,577.68","3,568,088.00",1.11,United States,NASDAQ,USD,1,USD,-
MXCT,MAXCYTE INC,Health Care,Equity,"3,951,943.03",0.01,"3,951,943.03","2,454,623.00",1.61,United States,NASDAQ,USD,1,USD,-
TBI,TRUEBLUE INC,Industrials,Equity,"3,952,514.52",0.01,"3,952,514.52","719,948.00",5.49,United States,New York Stock Exchange Inc.,USD,1,USD,-
VOXR,VOX ROYALTY CORP,Materials,Equity,"3,930,891.68",0.01,"3,930,891.68","1,010,512.00",3.89,Canada,NASDAQ,USD,1,USD,-
DSGN,DESIGN THERAPEUTICS INC,Health Care,Equity,"3,877,211.52",0.01,"3,877,211.52","621,348.00",6.24,United States,NASDAQ,USD,1,USD,-
JAKK,JAKKS PACIFIC INC,Consumer Discretionary,Equity,"3,877,327.36",0.01,"3,877,327.36","230,656.00",16.81,United States,NASDAQ,USD,1,USD,-
GCBC,GREENE COUNTY BANCORP INC,Financials,Equity,"3,881,603.40",0.01,"3,881,603.40","174,847.00",22.2,United States,NASDAQ,USD,1,USD,-
ALTI,ALTI GLOBAL INC CLASS A,Financials,Equity,"3,873,675.00",0.01,"3,873,675.00","993,250.00",3.9,United States,NASDAQ,USD,1,USD,-
CRMT,AMERICAS CAR MART INC,Consumer Discretionary,Equity,"3,873,945.29",0.01,"3,873,945.29","181,577.00",21.34,United States,NASDAQ,USD,1,USD,-
PAL,PROFICIENT AUTO LOGISTICS INC,Industrials,Equity,"3,821,897.28",0.01,"3,821,897.28","539,816.00",7.08,United States,NASDAQ,USD,1,USD,-
ELMD,ELECTROMED INC,Health Care,Equity,"3,825,707.94",0.01,"3,825,707.94","153,458.00",24.93,United States,Nyse Mkt Llc,USD,1,USD,-
PLX,PROTALIX BIOTHERAPEUTICS INC,Health Care,Equity,"3,811,333.50",0.01,"3,811,333.50","1,628,775.00",2.34,Israel,Nyse Mkt Llc,USD,1,USD,-
STXS,STEREOTAXIS INC,Health Care,Equity,"3,790,079.10",0.01,"3,790,079.10","1,403,733.00",2.7,United States,Nyse Mkt Llc,USD,1,USD,-
WEYS,WEYCO GROUP INC,Consumer Discretionary,Equity,"3,785,032.20",0.01,"3,785,032.20","134,221.00",28.2,United States,NASDAQ,USD,1,USD,-
CVRX,CVRX INC,Health Care,Equity,"3,779,956.26",0.01,"3,779,956.26","378,374.00",9.99,United States,NASDAQ,USD,1,USD,-
BHR,BRAEMAR HOTELS RESORTS INC,Real Estate,Equity,"3,761,335.00",0.01,"3,761,335.00","1,504,534.00",2.5,United States,New York Stock Exchange Inc.,USD,1,USD,-
ALMU,AELUMA INC,Information Technology,Equity,"3,752,442.87",0.01,"3,752,442.87","241,937.00",15.51,United States,NASDAQ,USD,1,USD,-
LAW,CS DISCO INC,Information Technology,Equity,"3,741,000.59",0.01,"3,741,000.59","624,541.00",5.99,United States,New York Stock Exchange Inc.,USD,1,USD,-
SKIN,BEAUTY HEALTH COMPANY CLASS A CLAS,Consumer Staples,Equity,"3,735,469.56",0.01,"3,735,469.56","2,706,862.00",1.38,United States,NASDAQ,USD,1,USD,-
MG,MISTRAS GROUP INC,Industrials,Equity,"3,728,108.34",0.01,"3,728,108.34","389,562.00",9.57,United States,New York Stock Exchange Inc.,USD,1,USD,-
RGP,RESOURCES CONNECTION INC,Industrials,Equity,"3,725,289.75",0.01,"3,725,289.75","818,745.00",4.55,United States,NASDAQ,USD,1,USD,-
TTGT,TECHTARGET INC,Communication,Equity,"3,706,149.36",0.01,"3,706,149.36","718,246.00",5.16,United States,NASDAQ,USD,1,USD,-
NC,NACCO INDUSTRIES INC CLASS A,Energy,Equity,"3,708,381.24",0.01,"3,708,381.24","87,918.00",42.18,United States,New York Stock Exchange Inc.,USD,1,USD,-
TNXP,TONIX PHARMACEUTICALS HOLDING CORP,Health Care,Equity,"3,694,535.15",0.01,"3,694,535.15","210,755.00",17.53,United States,NASDAQ,USD,1,USD,-
AIRS,AIRSCULPT TECHNOLOGIES INC,Health Care,Equity,"3,697,722.00",0.01,"3,697,722.00","410,858.00",9,United States,NASDAQ,USD,1,USD,-
BOOM,DMC GLOBAL INC,Energy,Equity,"3,597,304.32",0.01,"3,597,304.32","468,399.00",7.68,United States,NASDAQ,USD,1,USD,-
TARA,PROTARA THERAPEUTICS INC,Health Care,Equity,"3,577,997.05",0.01,"3,577,997.05","770,290.00",4.64,United States,NASDAQ,USD,1,USD,-
CMT,CORE MOLDING TECHNOLOGIES INC,Materials,Equity,"3,573,782.42",0.01,"3,573,782.42","195,182.00",18.31,United States,Nyse Mkt Llc,USD,1,USD,-
RGCO,RGC RESOURCES INC,Utilities,Equity,"3,576,050.66",0.01,"3,576,050.66","171,431.00",20.86,United States,NASDAQ,USD,1,USD,-
WEST,WESTROCK COFFEE,Consumer Staples,Equity,"3,566,341.80",0.01,"3,566,341.80","849,129.00",4.2,United States,NASDAQ,USD,1,USD,-
INBK,FIRST INTERNET BANCORP,Financials,Equity,"3,558,850.17",0.01,"3,558,850.17","199,599.00",17.83,United States,NASDAQ,USD,1,USD,-
DMRC,DIGIMARC CORP,Information Technology,Equity,"3,553,980.16",0.01,"3,553,980.16","382,972.00",9.28,United States,NASDAQ,USD,1,USD,-
SMHI,SEACOR MARINE HOLDINGS INC,Energy,Equity,"3,555,982.74",0.01,"3,555,982.74","514,614.00",6.91,United States,New York Stock Exchange Inc.,USD,1,USD,-
PBFS,PIONEER BANCORP INC,Financials,Equity,"3,532,731.54",0.01,"3,532,731.54","269,058.00",13.13,United States,NASDAQ,USD,1,USD,-
PEBK,PEOPLES BANCORP OF NORTH CAROLINA,Financials,Equity,"3,505,557.96",0.01,"3,505,557.96","120,798.00",29.02,United States,NASDAQ,USD,1,USD,-
PANL,PANGAEA LOGISTICS SOLUTIONS LTD,Industrials,Equity,"3,484,354.50",0.01,"3,484,354.50","736,650.00",4.73,United States,NASDAQ,USD,1,USD,-
RMAX,RE MAX HOLDINGS INC CLASS A,Real Estate,Equity,"3,488,562.00",0.01,"3,488,562.00","453,060.00",7.7,United States,New York Stock Exchange Inc.,USD,1,USD,-
RSVR,RESERVOIR MEDIA INC,Communication,Equity,"3,455,883.21",0.01,"3,455,883.21","466,381.00",7.41,United States,NASDAQ,USD,1,USD,-
AII,AMERICAN INTEGRITY INSURANCE GROUP,Financials,Equity,"3,448,690.00",0.01,"3,448,690.00","145,208.00",23.75,United States,New York Stock Exchange Inc.,USD,1,USD,-
OABI,OMNIAB INC,Health Care,Equity,"3,451,684.12",0.01,"3,451,684.12","2,332,219.00",1.48,United States,NASDAQ,USD,1,USD,-
KRMD,KORU MEDICAL SYSTEMS INC,Health Care,Equity,"3,445,490.04",0.01,"3,445,490.04","892,614.00",3.86,United States,NASDAQ,USD,1,USD,-
BNED,BARNES AND NOBLE EDUCATION INC,Consumer Discretionary,Equity,"3,401,917.68",0.01,"3,401,917.68","391,926.00",8.68,United States,New York Stock Exchange Inc.,USD,1,USD,-
SEVN,SEVEN HILLS REALTY TRUST,Financials,Equity,"3,405,808.00",0.01,"3,405,808.00","362,320.00",9.4,United States,NASDAQ,USD,1,USD,-
POWW,OUTDOOR HOLDING,Consumer Discretionary,Equity,"3,396,235.20",0.01,"3,396,235.20","2,122,647.00",1.6,United States,NASDAQ,USD,1,USD,-
CATX,PERSPECTIVE THERAPEUTICS INC,Health Care,Equity,"3,396,918.65",0.01,"3,396,918.65","1,457,905.00",2.33,United States,Nyse Mkt Llc,USD,1,USD,-
LAKE,LAKELAND INDUSTRIES INC,Consumer Discretionary,Equity,"3,383,881.90",0,"3,383,881.90","210,179.00",16.1,United States,NASDAQ,USD,1,USD,-
OLPX,OLAPLEX HOLDINGS INC,Consumer Staples,Equity,"3,370,704.24",0,"3,370,704.24","3,304,612.00",1.02,United States,NASDAQ,USD,1,USD,-
ATNI,ATN INTERNATIONAL INC,Communication,Equity,"3,360,231.20",0,"3,360,231.20","236,636.00",14.2,United States,NASDAQ,USD,1,USD,-
SSP,EW SCRIPPS CLASS A,Communication,Equity,"3,361,505.77",0,"3,361,505.77","1,549,081.00",2.17,United States,NASDAQ,USD,1,USD,-
BBCP,CONCRETE PUMPING HOLDINGS INC,Industrials,Equity,"3,362,552.74",0,"3,362,552.74","537,149.00",6.26,United States,NASDAQ,USD,1,USD,-
FCCO,FIRST COMMUNITY CORP,Financials,Equity,"3,351,404.76",0,"3,351,404.76","125,898.00",26.62,United States,NASDAQ,USD,1,USD,-
ARAY,ACCURAY INC,Health Care,Equity,"3,342,003.96",0,"3,342,003.96","2,421,742.00",1.38,United States,NASDAQ,USD,1,USD,-
